,Unnamed: 0,Dependents,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,Gender_Female,Gender_Male,Married_No,Married_Yes,Education_Graduate,Education_Not Graduate,Self_Employed_No,Self_Employed_Yes,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban
45,45,-0.0256410256410256,7.260683760683761,-0.0256410256410256,0.1623931623931624,0.7435897435897434,1.0,1,1,0,1,0,1,0,1,0,0,0,1
46,46,-0.0235042735042734,12.044871794871796,-0.0256410256410256,0.0683760683760684,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,0,0,1
47,47,-0.0256410256410256,12.412393162393164,-0.0256410256410256,0.282051282051282,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,0,0,1
48,48,-0.0256410256410256,5.626068376068375,7.324786324786323,0.2307692307692307,0.7435897435897434,0.0,0,1,0,0,1,1,0,1,0,0,0,1
49,49,-0.0256410256410256,8.521367521367518,4.835470085470085,0.282051282051282,0.7435897435897434,1.0,1,1,0,1,0,1,0,1,0,0,1,0
50,50,-0.0256410256410256,4.094017094017094,3.487179487179488,0.188034188034188,0.7435897435897434,1.0,1,1,0,0,1,0,1,1,0,0,1,0
51,51,-0.0256410256410256,6.568376068376068,-0.0256410256410256,0.2307692307692307,0.7435897435897434,1.0,1,1,0,1,0,1,0,1,0,0,1,0
52,52,-0.0256410256410256,9.012820512820513,-0.0256410256410256,0.2136752136752137,0.7435897435897434,1.0,0,1,0,1,0,1,0,1,0,0,1,0
53,53,-0.0213675213675213,9.837606837606836,-0.0256410256410256,0.2606837606837607,0.7435897435897434,1.0,0,0,1,0,1,1,0,1,0,0,0,1
54,54,-0.0235042735042734,24.54700854700854,-0.0256410256410256,0.5854700854700855,0.7435897435897434,0.0,0,1,0,0,1,1,0,0,1,0,0,1
55,55,-0.0213675213675213,5.760683760683759,2.4679487179487176,0.1816239316239316,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,0,1,0
56,56,-0.0256410256410256,4.52991452991453,3.3739316239316235,0.1794871794871795,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,0,1,0
57,57,-0.0256410256410256,7.166666666666665,4.675213675213675,0.2628205128205128,0.7435897435897434,1.0,0,0,1,0,1,1,0,1,0,1,0,0
58,58,-0.0235042735042734,17.23931623931624,4.782051282051281,0.358974358974359,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,0,0,1
59,59,-0.0213675213675213,7.147435897435898,6.083333333333332,0.282051282051282,0.7435897435897434,1.0,1,0,1,0,1,0,1,1,0,0,0,1
60,60,-0.0256410256410256,5.316239316239315,8.085470085470083,0.2307692307692307,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,0,0,1
61,61,-0.0192307692307691,6.446581196581196,-0.0256410256410256,0.1858974358974358,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,0,0,1
62,62,-0.0256410256410256,5.549145299145298,7.344017094017092,0.326923076923077,0.358974358974359,0.0,0,0,1,0,1,0,1,0,1,1,0,0
63,63,-0.0235042735042734,10.540598290598291,-0.0256410256410256,0.2872054747054747,0.7435897435897434,0.0,0,0,1,0,1,1,0,1,0,1,0,0
64,64,-0.0256410256410256,8.876068376068375,-0.0256410256410256,0.2222222222222222,0.7435897435897434,0.0,0,1,0,1,0,1,0,1,0,0,1,0
65,65,-0.0256410256410256,12.209401709401709,9.792735042735044,0.5256410256410255,0.7435897435897434,1.0,0,0,1,0,1,1,0,1,0,0,1,0
66,66,-0.0256410256410256,6.811965811965811,4.79059829059829,0.2435897435897435,0.358974358974359,0.0,0,0,1,1,0,0,1,1,0,0,0,1
67,67,-0.0235042735042734,22.944444444444443,-0.0256410256410256,0.641025641025641,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,0,0,1
68,68,-0.0192307692307691,15.145299145299145,-0.0256410256410256,0.2414529914529914,0.1025641025641026,1.0,1,0,1,0,1,0,1,0,1,0,0,1
69,69,-0.0256410256410256,9.16239316239316,-0.0256410256410256,0.2649572649572649,0.7435897435897434,0.0,0,1,0,1,0,1,0,1,0,0,1,0
70,70,-0.0256410256410256,6.82905982905983,6.525641025641025,0.3418803418803419,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,0,0,1
71,71,-0.0213675213675213,3.980769230769231,3.980769230769231,0.1816239316239316,0.7435897435897434,1.0,1,0,1,0,1,0,1,0,1,0,1,0
72,72,-0.0256410256410256,7.452991452991453,-0.0256410256410256,0.1474358974358974,0.6153846153846153,1.0,1,0,1,1,0,1,0,1,0,0,1,0
73,73,-0.0192307692307691,10.134615384615383,-0.0256410256410256,0.1773504273504273,0.7435897435897434,0.0,0,0,1,0,1,0,1,1,0,0,1,0
74,74,-0.0192307692307691,11.226495726495726,3.764957264957265,0.3739316239316239,0.7435897435897434,1.0,1,0,1,0,1,1,0,0,1,0,1,0
75,75,-0.0256410256410256,7.987179487179487,-0.0256410256410256,0.2158119658119658,1.0,1.0,0,0,1,1,0,1,0,1,0,0,0,1
76,76,-0.0256410256410256,7.987179487179487,10.123931623931623,0.3504273504273504,0.7435897435897434,1.0,0,0,1,1,0,1,0,1,0,0,0,1
77,77,-0.0235042735042734,2.1111111111111107,6.431623931623931,0.2094017094017094,0.7435897435897434,1.0,0,0,1,0,1,1,0,0,1,0,0,1
78,78,-0.0192307692307691,6.741452991452991,8.521367521367518,0.358974358974359,0.6153846153846153,0.0,0,0,1,0,1,1,0,1,0,0,1,0
79,79,-0.0192307692307691,7.096153846153846,4.602564102564103,0.2521367521367522,0.7435897435897434,1.0,1,0,1,0,1,0,1,0,1,0,1,0
80,80,-0.0256410256410256,8.19230769230769,-0.0256410256410256,0.2115384615384615,0.7435897435897434,1.0,1,1,0,1,0,1,0,1,0,0,1,0
81,81,-0.0235042735042734,5.0918803418803416,-0.0256410256410256,0.2872054747054747,0.7435897435897434,1.0,1,0,1,0,1,1,0,0,1,0,1,0
82,82,-0.0213675213675213,2.918803418803419,3.993589743589743,0.3311965811965812,0.7435897435897434,1.0,0,1,0,0,1,1,0,1,0,0,0,1
83,83,-0.0256410256410256,12.794871794871796,4.782051282051281,0.5405982905982905,0.7435897435897434,1.0,0,0,1,0,1,1,0,1,0,0,1,0
84,84,-0.0235042735042734,8.495726495726496,-0.0256410256410256,0.0811965811965812,0.4871794871794871,1.0,1,0,1,0,1,1,0,1,0,0,0,1
85,85,-0.0256410256410256,5.02991452991453,5.382478632478631,0.2649572649572649,0.7435897435897434,1.0,1,0,1,1,0,1,0,1,0,0,1,0
86,86,-0.0213675213675213,7.096153846153846,4.247863247863246,0.1858974358974358,0.7435897435897434,1.0,1,0,1,0,1,0,1,1,0,0,1,0
87,87,-0.0256410256410256,5.316239316239315,4.5,0.1965811965811965,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,0,1,0
88,88,-0.0256410256410256,18.27777777777777,-0.0256410256410256,0.423076923076923,0.7435897435897434,1.0,1,0,1,1,0,1,0,1,0,0,0,1
89,89,-0.0256410256410256,12.143162393162395,8.878205128205126,0.3482905982905983,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,0,1,0
90,90,-0.0256410256410256,6.294871794871793,6.170940170940169,0.2542735042735043,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,0,1,0
91,91,-0.0213675213675213,13.329059829059828,12.055555555555555,0.3760683760683761,0.358974358974359,1.0,1,0,1,0,1,1,0,1,0,0,1,0
92,92,-0.0213675213675213,6.967948717948717,3.863247863247863,0.1474358974358974,0.7435897435897434,1.0,1,0,1,0,1,0,1,1,0,0,0,1
93,93,-0.0256410256410256,8.805555555555554,-0.0256410256410256,0.2350427350427349,0.7435897435897434,1.0,1,0,1,1,0,1,0,1,0,0,1,0
94,94,-0.0256410256410256,7.709401709401708,-0.0256410256410256,0.0277777777777777,0.2307692307692307,1.0,1,0,1,1,0,0,1,1,0,0,1,0
95,95,-0.0256410256410256,14.465811965811966,-0.0256410256410256,0.2872054747054747,0.7435897435897434,1.0,0,0,1,1,0,1,0,1,0,0,0,1
96,96,-0.0256410256410256,5.282051282051281,4.893162393162392,0.267094017094017,0.7435897435897434,1.0,1,1,0,0,1,1,0,1,0,0,1,0
97,97,-0.0256410256410256,4.198717948717949,2.1047008547008543,0.0811965811965812,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,0,1,0
98,98,-0.0256410256410256,8.923076923076922,-0.0256410256410256,0.22008547008547,0.358974358974359,1.0,1,0,1,0,1,0,1,1,0,0,1,0
99,99,-0.0256410256410256,3.732905982905982,7.54059829059829,0.2542735042735043,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,0,1,0
100,100,-0.0213675213675213,9.136752136752136,6.946581196581198,0.2585470085470085,0.358974358974359,1.0,1,0,1,0,1,0,1,1,0,0,0,1
101,101,-0.0256410256410256,10.32264957264957,8.106837606837606,0.2970085470085469,0.7435897435897434,1.0,1,0,1,1,0,1,0,1,0,0,1,0
102,102,-0.0256410256410256,29.141025641025635,-0.0256410256410256,0.2872054747054747,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,0,0,1
103,103,-0.0256410256410256,9.914529914529917,7.630341880341879,0.2872054747054747,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,0,1,0
104,104,-0.0256410256410256,8.128205128205126,1.5854700854700852,0.3162393162393162,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,0,0,1
105,105,-0.0235042735042734,6.495726495726497,2.175213675213675,0.188034188034188,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,0,0,1
106,106,-0.0213675213675213,24.36965811965812,2.3803418803418803,0.4551282051282051,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,0,0,1
107,107,-0.0256410256410256,15.643162393162388,-0.0256410256410256,0.2307692307692307,0.7435897435897434,1.0,0,0,1,1,0,0,1,1,0,1,0,0
108,108,-0.0213675213675213,8.094017094017094,7.666666666666666,0.4358974358974359,0.7435897435897434,0.0,0,0,1,0,1,1,0,1,0,0,0,1
109,109,-0.0192307692307691,4.399572649572649,1.5854700854700852,0.1752136752136752,1.0,1.0,1,0,1,0,1,0,1,1,0,0,1,0
110,110,-0.0256410256410256,11.333333333333334,-0.0256410256410256,0.2649572649572649,0.7435897435897434,1.0,1,0,1,1,0,1,0,1,0,0,0,1
111,111,-0.0256410256410256,6.232905982905982,4.959401709401709,0.2713675213675213,0.7435897435897434,1.0,1,1,0,0,1,1,0,1,0,0,1,0
112,112,-0.0256410256410256,7.6068376068376065,8.764957264957264,0.2991452991452992,0.7435897435897434,0.0,0,0,1,0,1,0,1,1,0,1,0,0
113,113,-0.0235042735042734,15.895299145299148,-0.0256410256410256,0.2872054747054747,0.7435897435897434,1.0,1,1,0,1,0,1,0,0,1,0,1,0
114,114,-0.0256410256410256,10.764957264957266,-0.0256410256410256,0.2264957264957265,0.7435897435897434,1.0,1,0,1,1,0,1,0,1,0,0,1,0
115,115,-0.0235042735042734,31.13461538461538,-0.0256410256410256,0.3696581196581196,0.358974358974359,1.0,1,0,1,0,1,1,0,1,0,1,0,0
116,116,-0.0256410256410256,6.741452991452991,4.852564102564102,0.3034188034188034,0.7435897435897434,1.0,1,1,0,0,1,1,0,1,0,0,1,0
117,117,-0.0235042735042734,4.705128205128205,2.961538461538461,0.1559829059829059,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,0,0,1
118,118,-0.0256410256410256,11.87179487179487,4.55128205128205,0.3482905982905983,0.7435897435897434,1.0,0,0,1,0,1,1,0,1,0,1,0,0
119,119,-0.0256410256410256,22.213675213675213,-0.0256410256410256,0.5277777777777777,0.7435897435897434,1.0,1,1,0,1,0,1,0,1,0,0,0,1
120,120,-0.0256410256410256,12.083333333333334,5.673076923076923,0.358974358974359,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,1,0,0
121,121,-0.0256410256410256,8.876068376068375,-0.0256410256410256,0.0683760683760684,0.7435897435897434,1.0,1,1,0,1,0,1,0,1,0,0,1,0
122,122,-0.0256410256410256,4.5405982905982905,19.16239316239316,0.267094017094017,0.7435897435897434,0.0,1,1,0,1,0,1,0,1,0,0,1,0
123,123,-0.0213675213675213,6.292735042735043,-0.0256410256410256,0.1474358974358974,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,0,1,0
124,124,-0.0256410256410256,9.16239316239316,4.277777777777777,0.3888888888888888,0.7435897435897434,1.0,1,0,1,0,1,0,1,1,0,1,0,0
125,125,-0.0256410256410256,7.863247863247863,-0.0256410256410256,0.173076923076923,0.7435897435897434,1.0,1,1,0,1,0,1,0,1,0,1,0,0
126,126,-0.0192307692307691,50.83547008547007,-0.0256410256410256,0.7649572649572648,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,1,0,0
127,127,-0.0256410256410256,8.232905982905981,3.4786324786324787,0.2872054747054747,0.7435897435897434,1.0,1,0,1,1,0,1,0,1,0,1,0,0
128,128,-0.0235042735042734,22.438034188034184,8.200854700854702,0.3162393162393162,0.358974358974359,0.0,0,0,1,0,1,1,0,0,1,0,0,1
129,129,-0.0256410256410256,12.965811965811966,5.463675213675213,0.3632478632478632,0.7435897435897434,1.0,0,0,1,0,1,1,0,1,0,1,0,0
130,130,-0.0256410256410256,43.06410256410256,-0.0256410256410256,1.363247863247863,1.0,1.0,1,0,1,1,0,1,0,0,1,0,0,1
131,131,-0.0256410256410256,4.277777777777777,4.096153846153845,0.1324786324786324,0.7435897435897434,1.0,1,0,1,1,0,1,0,1,0,0,0,1
132,132,-0.0256410256410256,5.78205128205128,-0.0256410256410256,0.1239316239316239,0.7435897435897434,1.0,1,0,1,1,0,1,0,1,0,0,1,0
133,133,-0.0256410256410256,7.365384615384614,-0.0256410256410256,0.0277777777777777,0.2307692307692307,1.0,1,0,1,0,1,1,0,0,1,0,1,0
134,134,-0.0256410256410256,10.43376068376068,-0.0256410256410256,0.1923076923076922,0.7435897435897434,1.0,1,0,1,1,0,1,0,1,0,0,1,0
135,135,-0.0192307692307691,8.521367521367518,16.534188034188034,0.594017094017094,0.7435897435897434,1.0,0,0,1,0,1,1,0,1,0,0,1,0
136,136,-0.0256410256410256,9.767094017094015,-0.0256410256410256,0.1538461538461538,0.7435897435897434,1.0,0,1,0,0,1,1,0,1,0,1,0,0
137,137,-0.0213675213675213,7.059829059829059,7.452991452991453,0.1623931623931624,0.7435897435897434,1.0,1,0,1,0,1,1,0,0,1,0,0,1
138,138,-0.0256410256410256,32.02350427350427,-0.0256410256410256,0.4914529914529914,0.7435897435897434,0.0,0,0,1,1,0,1,0,1,0,0,1,0
139,139,-0.0213675213675213,8.948717948717947,3.02991452991453,0.2499999999999999,0.7435897435897434,1.0,0,0,1,0,1,0,1,1,0,1,0,0
140,140,-0.0213675213675213,10.747863247863243,4.425213675213675,0.3696581196581196,0.7435897435897434,1.0,0,0,1,0,1,1,0,1,0,1,0,0
141,141,-0.0256410256410256,11.5491452991453,-0.0256410256410256,0.3333333333333333,0.7435897435897434,1.0,1,0,1,1,0,1,0,1,0,0,0,1
142,142,-0.0256410256410256,14.824786324786322,-0.0256410256410256,0.3482905982905983,0.358974358974359,1.0,1,0,1,1,0,1,0,0,1,0,1,0
143,143,-0.0256410256410256,5.739316239316237,4.320512820512819,0.2350427350427349,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,0,1,0
144,144,-0.0213675213675213,25.096153846153847,-0.0256410256410256,0.3739316239316239,0.358974358974359,1.0,1,0,1,0,1,1,0,1,0,0,0,1
145,145,-0.0256410256410256,4.952991452991451,9.55982905982906,0.188034188034188,0.7435897435897434,1.0,1,1,0,0,1,1,0,1,0,0,1,0
146,146,-0.0213675213675213,31.739316239316235,-0.0256410256410256,0.1239316239316239,0.7435897435897434,1.0,1,1,0,0,1,1,0,1,0,0,0,1
147,147,-0.0235042735042734,3.26068376068376,3.0192307692307696,0.0384615384615384,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,0,0,1
148,148,-0.0256410256410256,21.34188034188034,3.5341880341880345,0.4551282051282051,0.7435897435897434,1.0,0,1,0,1,0,1,0,1,0,1,0,0
149,149,-0.0256410256410256,10.358974358974358,1.747863247863248,0.2414529914529914,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,0,1,0
150,150,-0.0256410256410256,13.386752136752138,-0.0256410256410256,0.2264957264957265,0.7435897435897434,0.0,0,0,1,1,0,1,0,1,0,1,0,0
151,151,-0.0256410256410256,5.48076923076923,7.987179487179487,0.2991452991452992,0.7435897435897434,1.0,1,0,1,0,1,1,0,0,1,1,0,0
152,152,-0.0256410256410256,19.55982905982906,-0.0256410256410256,0.4957264957264956,0.7435897435897434,1.0,0,0,1,1,0,1,0,1,0,0,0,1
153,153,-0.0213675213675213,4.848290598290598,-0.0256410256410256,0.2158119658119658,0.7435897435897434,1.0,0,0,1,0,1,0,1,1,0,1,0,0
154,154,-0.0256410256410256,6.927350427350427,-0.0256410256410256,0.0811965811965812,0.7435897435897434,1.0,1,0,1,1,0,1,0,1,0,0,0,1
155,155,-0.0192307692307691,85.44230769230768,-0.0256410256410256,1.2564102564102562,0.358974358974359,0.0,1,0,1,0,1,1,0,1,0,0,1,0
156,156,-0.0235042735042734,12.794871794871796,-0.0256410256410256,0.3162393162393162,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,1,0,0
157,157,-0.0235042735042734,20.35470085470085,-0.0256410256410256,0.3739316239316239,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,0,0,1
158,158,-0.0256410256410256,6.341880341880341,4.425213675213675,0.2307692307692307,0.7435897435897434,1.0,1,0,1,1,0,1,0,1,0,1,0,0
159,159,-0.0256410256410256,9.767094017094015,11.993589743589745,0.5192307692307692,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,0,1,0
160,160,-0.0256410256410256,3.955128205128205,2.1987179487179485,0.1837606837606837,0.7435897435897434,1.0,1,0,1,0,1,0,1,1,0,0,1,0
161,161,-0.0256410256410256,16.925213675213673,-0.0256410256410256,0.5619658119658121,0.7435897435897434,1.0,0,0,1,0,1,1,0,1,0,0,0,1
162,162,-0.0235042735042734,6.574786324786324,2.709401709401709,0.2329059829059829,0.7435897435897434,0.0,0,0,1,0,1,1,0,1,0,0,1,0
163,163,-0.0213675213675213,8.878205128205126,3.066239316239316,0.3119658119658119,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,1,0,0
164,164,-0.0256410256410256,19.895299145299145,-0.0256410256410256,0.1346153846153846,0.358974358974359,1.0,1,0,1,0,1,1,0,1,0,0,0,1
165,165,-0.0256410256410256,7.895299145299145,6.739316239316239,0.3632478632478632,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,1,0,0
166,166,-0.0256410256410256,9.767094017094015,-0.0256410256410256,0.2136752136752137,0.7435897435897434,1.0,0,1,0,0,1,1,0,1,0,1,0,0
167,167,-0.0256410256410256,5.185897435897435,7.096153846153846,0.2499999999999999,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,1,0,0
168,168,-0.0256410256410256,4.754273504273504,-0.0256410256410256,0.1089743589743589,1.0,0.0,0,0,1,1,0,1,0,1,0,0,1,0
169,169,-0.0213675213675213,17.068376068376065,-0.0256410256410256,0.4017094017094016,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,0,1,0
170,170,-0.0256410256410256,3.863247863247863,3.754273504273503,0.1773504273504273,0.7435897435897434,1.0,1,0,1,0,1,0,1,1,0,1,0,0
171,171,-0.0192307692307691,110.57905982905984,-0.0256410256410256,1.47008547008547,0.6153846153846153,1.0,1,0,1,0,1,1,0,1,0,0,0,1
172,172,-0.0192307692307691,7.499999999999998,-0.0256410256410256,0.1474358974358974,0.358974358974359,1.0,0,0,1,0,1,0,1,1,0,1,0,0
173,173,-0.0256410256410256,12.17094017094017,11.993589743589745,0.3739316239316239,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,0,1,0
174,174,-0.0256410256410256,9.256410256410255,1.5470085470085468,0.1602564102564102,0.7435897435897434,1.0,0,0,1,0,1,0,1,0,1,0,1,0
175,175,-0.0256410256410256,7.446581196581197,4.17094017094017,0.2222222222222222,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,1,0,0
176,176,-0.0213675213675213,4.344017094017094,3.433760683760684,0.1901709401709401,0.7435897435897434,1.0,1,0,1,0,1,1,0,1,0,1,0,0
177,177,-0.0192307692307691,11.76068376068376,24.11965811965812,1.032051282051282,0.7435897435897434,0.0,0,0,1,0,1,1,0,1,0,0,1,0
