,Dependents,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,Gender_Female,Gender_Male,Married_No,Married_Yes,Education_Graduate,Education_Not Graduate,Self_Employed_No,Self_Employed_Yes,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban
53,0.005840943683409438,13.480898021308985,0.0,0.3913432267884323,1.051369863013699,1.0,0,0,1,0,1,1,0,1,0,0,0,1
54,0.002920471841704719,33.58542617960427,0.0,0.8352549467275497,1.051369863013699,0.0,0,1,0,0,1,1,0,0,1,0,0,1
55,0.005840943683409438,7.908637747336378,3.408190639269407,0.2832857686453577,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,0,1,0
56,0.0,6.226445966514461,4.646470700152208,0.280365296803653,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,0,1,0
57,0.0,9.830308219178086,6.4250380517503825,0.3942636986301371,1.051369863013699,1.0,0,0,1,0,1,1,0,1,0,1,0,0
58,0.002920471841704719,23.59741248097413,6.571061643835618,0.5256849315068495,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,0,0,1
59,0.005840943683409438,9.804023972602742,8.349628995433791,0.42054794520547956,1.051369863013699,1.0,1,0,1,0,1,0,1,1,0,0,0,1
60,0.0,7.301179604261799,11.086111111111114,0.35045662100456626,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,0,0,1
61,0.008761415525114157,8.846109208523593,0.0,0.28912671232876713,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,0,0,1
62,0.0,7.619511035007611,10.072707382039574,0.48187785388127863,0.5256849315068495,0.0,0,0,1,0,1,0,1,0,1,1,0,0
63,0.002920471841704719,14.441733257229837,0.0,0.42759259687769974,1.051369863013699,0.0,0,0,1,0,1,1,0,1,0,1,0,0
64,0.0,12.16668569254186,0.0,0.3387747336377474,1.051369863013699,0.0,0,1,0,1,0,1,0,1,0,0,1,0
65,0.0,16.72262176560122,13.419568112633183,0.7534817351598174,1.051369863013699,1.0,0,0,1,0,1,1,0,1,0,0,1,0
66,0.0,9.345509893455102,6.5827435312024365,0.36797945205479465,0.5256849315068495,0.0,0,0,1,1,0,0,1,1,0,0,0,1
67,0.002920471841704719,31.395072298325733,0.0,0.9111872146118724,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,0,0,1
68,0.008761415525114157,20.7353500761035,0.0,0.36505898021308986,0.17522831050228313,1.0,1,0,1,0,1,0,1,0,1,0,0,1
69,0.0,12.558028919330292,0.0,0.3971841704718418,1.051369863013699,0.0,0,1,0,1,0,1,0,1,0,0,1,0
70,0.0,9.368873668188739,8.954166666666667,0.5023211567732117,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,0,0,1
71,0.005840943683409438,5.475884703196348,5.475884703196348,0.2832857686453577,1.051369863013699,1.0,1,0,1,0,1,0,1,0,1,0,1,0
72,0.0,10.221651445966518,0.0,0.23655821917808226,0.8761415525114158,1.0,1,0,1,1,0,1,0,1,0,0,1,0
73,0.008761415525114157,13.88684360730594,0.0,0.2774448249619483,1.051369863013699,0.0,0,0,1,0,1,0,1,1,0,0,1,0
74,0.008761415525114157,15.37920471841705,5.180917047184172,0.5461282343987824,1.051369863013699,1.0,1,0,1,0,1,1,0,0,1,0,1,0
75,0.0,10.951769406392696,0.0,0.33001331811263324,1.401826484018265,1.0,0,0,1,1,0,1,0,1,0,0,0,1
76,0.0,10.951769406392696,13.872241248097415,0.5140030441400305,1.051369863013699,1.0,0,0,1,1,0,1,0,1,0,0,0,1
77,0.002920471841704719,2.920471841704719,8.82566590563166,0.321251902587519,1.051369863013699,1.0,0,0,1,0,1,1,0,0,1,0,0,1
78,0.008761415525114157,9.249134322678845,11.681887366818875,0.5256849315068495,0.8761415525114158,0.0,0,0,1,0,1,1,0,1,0,0,1,0
79,0.008761415525114157,9.73393264840183,6.325742009132422,0.3796613394216134,1.051369863013699,1.0,1,0,1,0,1,0,1,0,1,0,1,0
80,0.0,11.232134703196348,0.0,0.3241723744292238,1.051369863013699,1.0,1,1,0,1,0,1,0,1,0,0,1,0
81,0.002920471841704719,6.994530060882803,0.0,0.42759259687769974,1.051369863013699,1.0,1,0,1,0,1,1,0,0,1,0,1,0
82,0.005840943683409438,4.024410197869102,5.493407534246575,0.487718797564688,1.051369863013699,1.0,0,1,0,0,1,1,0,1,0,0,0,1
83,0.0,17.522831050228316,6.571061643835618,0.7739250380517506,1.051369863013699,1.0,0,0,1,0,1,1,0,1,0,0,1,0
84,0.002920471841704719,11.64684170471842,0.0,0.14602359208523596,0.7009132420091325,1.0,1,0,1,0,1,1,0,1,0,0,0,1
85,0.0,6.909836377473366,7.391714231354644,0.3971841704718418,1.051369863013699,1.0,1,0,1,1,0,1,0,1,0,0,1,0
86,0.005840943683409438,9.73393264840183,5.840943683409438,0.28912671232876713,1.051369863013699,1.0,1,0,1,0,1,0,1,1,0,0,1,0
87,0.0,7.301179604261799,6.185559360730595,0.3037290715372908,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,0,1,0
88,0.0,25.016761796042623,0.0,0.613299086757991,1.051369863013699,1.0,1,0,1,1,0,1,0,1,0,0,0,1
89,0.0,16.632087138508375,12.169606164383563,0.5110825722983259,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,0,1,0
90,0.0,8.638755707762558,8.469368340943683,0.38258181126331825,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,0,1,0
91,0.005840943683409438,18.252949010654493,16.512347792998483,0.5490487062404872,0.5256849315068495,1.0,1,0,1,0,1,1,0,1,0,0,1,0
92,0.005840943683409438,9.558704337899547,5.31525875190259,0.23655821917808226,1.051369863013699,1.0,1,0,1,0,1,0,1,1,0,0,0,1
93,0.0,12.070310121765605,0.0,0.3562975646879758,1.051369863013699,1.0,1,0,1,1,0,1,0,1,0,0,1,0
94,0.0,10.572108066971085,0.0,0.07301179604261798,0.35045662100456626,1.0,1,0,1,1,0,0,1,1,0,0,1,0
95,0.0,19.806640030441404,0.0,0.42759259687769974,1.051369863013699,1.0,0,0,1,1,0,1,0,1,0,0,0,1
96,0.0,7.254452054794522,6.722926179604263,0.4001046423135465,1.051369863013699,1.0,1,1,0,0,1,1,0,1,0,0,1,0
97,0.0,5.7737728310502305,2.911710426179605,0.14602359208523596,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,0,1,0
98,0.0,12.230936073059365,0.0,0.33585426179604266,0.5256849315068495,1.0,1,0,1,0,1,0,1,1,0,0,1,0
99,0.0,5.137109969558601,10.34139079147641,0.38258181126331825,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,0,1,0
100,0.005840943683409438,12.522983257229834,9.5294996194825,0.3884227549467277,0.5256849315068495,1.0,1,0,1,0,1,0,1,1,0,0,0,1
101,0.0,14.143845129375952,11.11531582952816,0.44099124809741247,1.051369863013699,1.0,1,0,1,1,0,1,0,1,0,0,1,0
102,0.0,39.86444063926941,0.0,0.42759259687769974,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,0,0,1
103,0.0,13.586035007610352,10.464050608828009,0.42759259687769974,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,0,1,0
104,0.0,11.144520547945207,2.2020357686453584,0.467275494672755,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,0,0,1
105,0.002920471841704719,8.913280060882805,3.0080859969558604,0.29204718417047193,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,0,0,1
106,0.005840943683409438,33.34302701674278,3.2884512937595134,0.6571061643835617,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,0,0,1
107,0.0,21.415820015220707,0.0,0.35045662100456626,1.051369863013699,1.0,0,0,1,1,0,0,1,1,0,1,0,0
108,0.005840943683409438,11.09779299847793,10.513698630136988,0.6308219178082193,1.051369863013699,0.0,0,0,1,0,1,1,0,1,0,0,0,1
109,0.008761415525114157,6.048297184170473,2.2020357686453584,0.2745243531202436,1.401826484018265,1.0,1,0,1,0,1,0,1,1,0,0,1,0
110,0.0,15.525228310502285,0.0,0.3971841704718418,1.051369863013699,1.0,1,0,1,1,0,1,0,1,0,0,0,1
111,0.0,8.554062024353122,6.81346080669711,0.4059455859969559,1.051369863013699,1.0,1,1,0,0,1,1,0,1,0,0,1,0
112,0.0,10.431925418569255,12.01482115677321,0.44391171993911727,1.051369863013699,0.0,0,0,1,0,1,0,1,1,0,1,0,0
113,0.002920471841704719,21.76043569254186,0.0,0.42759259687769974,1.051369863013699,1.0,1,1,0,1,0,1,0,0,1,0,1,0
114,0.0,14.748382800608828,0.0,0.34461567732115683,1.051369863013699,1.0,1,0,1,1,0,1,0,1,0,0,1,0
115,0.002920471841704719,42.58924086757992,0.0,0.540287290715373,0.5256849315068495,1.0,1,0,1,0,1,1,0,1,0,1,0,0
116,0.0,9.249134322678845,6.667437214611874,0.4497526636225268,1.051369863013699,1.0,1,1,0,0,1,1,0,1,0,0,1,0
117,0.002920471841704719,6.465924657534248,4.082819634703197,0.24824010654490114,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,0,0,1
118,0.0,16.261187214611876,6.255650684931507,0.5110825722983259,1.051369863013699,1.0,0,0,1,0,1,1,0,1,0,1,0,0
119,0.0,30.39627092846272,0.0,0.7564022070015222,1.051369863013699,1.0,1,1,0,1,0,1,0,1,0,0,0,1
120,0.0,16.550313926940643,7.788898401826487,0.5256849315068495,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,1,0,0
121,0.0,12.16668569254186,0.0,0.12850076103500763,1.051369863013699,1.0,1,1,0,1,0,1,0,1,0,0,1,0
122,0.0,6.241048325722985,26.22583713850838,0.4001046423135465,1.051369863013699,0.0,1,1,0,1,0,1,0,1,0,0,1,0
123,0.005840943683409438,8.635835235920855,0.0,0.23655821917808226,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,0,1,0
124,0.0,12.558028919330292,5.881830289193304,0.5665715372907154,1.051369863013699,1.0,1,0,1,0,1,0,1,1,0,1,0,0
125,0.0,10.782382039573823,0.0,0.27160388127853885,1.051369863013699,1.0,1,1,0,1,0,1,0,1,0,1,0,0
126,0.008761415525114157,69.51599124809744,0.0,1.080574581430746,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,1,0,0
127,0.0,11.28762366818874,4.7895738203957405,0.42759259687769974,1.051369863013699,1.0,1,0,1,1,0,1,0,1,0,1,0,0
128,0.002920471841704719,30.70292047184171,11.243816590563169,0.467275494672755,0.5256849315068495,0.0,0,0,1,0,1,1,0,0,1,0,0,1
129,0.0,17.75646879756469,7.502692161339423,0.5315258751902588,1.051369863013699,1.0,0,0,1,0,1,1,0,1,0,1,0,0
130,0.0,58.89423515981736,0.0,1.898306697108067,1.401826484018265,1.0,1,0,1,1,0,1,0,0,1,0,0,1
131,0.0,5.881830289193304,5.633590182648404,0.21611491628614918,1.051369863013699,1.0,1,0,1,1,0,1,0,1,0,0,0,1
132,0.0,7.937842465753426,0.0,0.20443302891933032,1.051369863013699,1.0,1,0,1,1,0,1,0,1,0,0,1,0
133,0.0,10.101912100456623,0.0,0.07301179604261798,0.35045662100456626,1.0,1,0,1,0,1,1,0,0,1,0,1,0
134,0.0,14.2957096651446,0.0,0.29788812785388136,1.051369863013699,1.0,1,0,1,1,0,1,0,1,0,0,1,0
135,0.008761415525114157,11.681887366818875,22.63365677321157,0.8469368340943686,1.051369863013699,1.0,0,0,1,0,1,1,0,1,0,0,1,0
136,0.0,13.384522450532728,0.0,0.2453196347031964,1.051369863013699,1.0,0,1,0,0,1,1,0,1,0,1,0,0
137,0.005840943683409438,9.684284627092845,10.221651445966518,0.25700152207001525,1.051369863013699,1.0,1,0,1,0,1,1,0,0,1,0,0,1
138,0.0,43.80415715372908,0.0,0.706754185692542,1.051369863013699,0.0,0,0,1,1,0,1,0,1,0,0,1,0
139,0.005840943683409438,12.265981735159817,4.176274733637749,0.3767408675799087,1.051369863013699,1.0,0,0,1,0,1,0,1,1,0,1,0,0
140,0.005840943683409438,14.725019025875193,6.08334284627093,0.540287290715373,1.051369863013699,1.0,0,0,1,0,1,1,0,1,0,1,0,0
141,0.0,15.82019596651446,0.0,0.4906392694063928,1.051369863013699,1.0,1,0,1,1,0,1,0,1,0,0,0,1
142,0.0,20.297279299847798,0.0,0.5110825722983259,0.5256849315068495,1.0,1,0,1,1,0,1,0,0,1,0,1,0
143,0.0,7.8794330289193315,5.940239726027397,0.3562975646879758,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,0,1,0
144,0.005840943683409438,34.33598744292239,0.0,0.5461282343987824,0.5256849315068495,1.0,1,0,1,0,1,1,0,1,0,0,0,1
145,0.0,6.8046993911719955,13.10123668188737,0.29204718417047193,1.051369863013699,1.0,1,1,0,0,1,1,0,1,0,0,1,0
146,0.005840943683409438,43.415734398782355,0.0,0.20443302891933032,1.051369863013699,1.0,1,1,0,0,1,1,0,1,0,0,0,1
147,0.002920471841704719,4.491685692541858,4.161672374429224,0.08761415525114156,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,0,0,1
148,0.0,29.204718417047197,4.865506088280061,0.6571061643835617,1.051369863013699,1.0,0,1,0,1,0,1,0,1,0,1,0,0
149,0.0,14.193493150684935,2.423991628614917,0.36505898021308986,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,0,1,0
150,0.0,18.331801750380524,0.0,0.34461567732115683,1.051369863013699,0.0,0,0,1,1,0,1,0,1,0,1,0,0
151,0.0,7.526055936073061,10.951769406392696,0.44391171993911727,1.051369863013699,1.0,1,0,1,0,1,1,0,0,1,1,0,0
152,0.0,26.769044901065456,0.0,0.7125951293759516,1.051369863013699,1.0,0,0,1,1,0,1,0,1,0,0,0,1
153,0.005840943683409438,6.661596270928464,0.0,0.33001331811263324,1.051369863013699,1.0,0,0,1,0,1,0,1,1,0,1,0,0
154,0.0,9.503215372907158,0.0,0.14602359208523596,1.051369863013699,1.0,1,0,1,1,0,1,0,1,0,0,0,1
155,0.008761415525114157,116.81595319634707,0.0,1.7522831050228316,0.5256849315068495,0.0,1,0,1,0,1,1,0,1,0,0,1,0
156,0.002920471841704719,17.522831050228316,0.0,0.467275494672755,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,1,0,0
157,0.002920471841704719,27.855460426179608,0.0,0.5461282343987824,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,0,0,1
158,0.0,8.703006088280063,6.08334284627093,0.35045662100456626,1.051369863013699,1.0,1,0,1,1,0,1,0,1,0,1,0,0
159,0.0,13.384522450532728,16.427654109589046,0.7447203196347033,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,0,1,0
160,0.0,5.440839041095892,3.0402111872146125,0.2862062404870625,1.051369863013699,1.0,1,0,1,0,1,0,1,1,0,0,1,0
161,0.0,23.168103120243536,0.0,0.8031297564687978,1.051369863013699,1.0,0,0,1,0,1,1,0,1,0,0,0,1
162,0.002920471841704719,9.021337519025877,3.73820395738204,0.353377092846271,1.051369863013699,0.0,0,0,1,0,1,1,0,1,0,0,1,0
163,0.005840943683409438,12.169606164383563,4.225922754946728,0.4614345509893456,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,1,0,0
164,0.0,27.227558980213097,0.0,0.21903538812785395,0.5256849315068495,1.0,1,0,1,0,1,1,0,1,0,0,0,1
165,0.0,10.826189117199391,9.24621385083714,0.5315258751902588,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,1,0,0
166,0.0,13.384522450532728,0.0,0.32709284627092855,1.051369863013699,1.0,0,1,0,0,1,1,0,1,0,1,0,0
167,0.0,7.123030821917809,9.73393264840183,0.3767408675799087,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,1,0,0
168,0.0,6.533095509893457,0.0,0.18398972602739733,1.401826484018265,0.0,0,0,1,1,0,1,0,1,0,0,1,0
169,0.005840943683409438,23.36377473363775,0.0,0.5840943683409439,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,0,1,0
170,0.0,5.31525875190259,5.166314687975648,0.2774448249619483,1.051369863013699,1.0,1,0,1,0,1,0,1,1,0,1,0,0
171,0.008761415525114157,151.17238394216133,0.0,2.0443302891933035,0.8761415525114158,1.0,1,0,1,0,1,1,0,1,0,0,0,1
172,0.008761415525114157,10.285901826484022,0.0,0.23655821917808226,0.5256849315068495,1.0,0,0,1,0,1,0,1,1,0,1,0,0
173,0.0,16.670053272450534,16.427654109589046,0.5461282343987824,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,0,1,0
174,0.0,12.686529680365298,2.1494672754946733,0.25408105022831057,1.051369863013699,1.0,0,0,1,0,1,0,1,0,1,0,1,0
175,0.0,10.212890030441399,5.735806697108068,0.3387747336377474,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,1,0,0
176,0.005840943683409438,5.97236491628615,4.7282439117199395,0.29496765601217656,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,1,0,0
177,0.008761415525114157,16.10932267884323,33.00133181126333,1.445633561643836,1.051369863013699,0.0,0,0,1,0,1,1,0,1,0,0,1,0
178,0.002920471841704719,10.951769406392696,0.0,0.3387747336377474,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,0,1,0
179,0.0,6.81346080669711,4.237604642313547,0.29788812785388136,1.401826484018265,0.0,0,0,1,1,0,0,1,1,0,0,0,1
180,0.002920471841704719,18.691019786910203,21.173420852359214,0.5256849315068495,1.051369863013699,0.0,0,0,1,0,1,1,0,1,0,0,0,1
181,0.0,5.595624048706242,14.786348934550992,0.19567161339421615,1.051369863013699,1.0,0,0,1,1,0,1,0,1,0,1,0,0
182,0.0,13.434170471841709,0.0,0.2131944444444445,0.5256849315068495,1.0,1,0,1,0,1,1,0,1,0,0,1,0
183,0.002920471841704719,98.84628995433793,0.0,0.7593226788432268,1.051369863013699,1.0,0,0,1,0,1,1,0,1,0,0,1,0
184,0.0,10.586710426179607,0.0,0.31541095890410964,1.051369863013699,1.0,1,1,0,0,1,1,0,1,0,0,1,0
185,0.0,114.32771118721462,13.872241248097415,0.35045662100456626,1.051369863013699,1.0,1,0,1,0,1,1,0,0,1,0,1,0
186,0.002920471841704719,6.3607876712328775,0.0,0.19275114155251144,0.8761415525114158,0.0,0,0,1,0,1,1,0,0,1,1,0,0
187,0.0,6.9594843987823465,6.243968797564689,0.1693873668188737,1.051369863013699,1.0,1,0,1,0,1,1,0,1,0,1,0,0
188,0.0,1.9683980213089807,15.466818873668194,0.4906392694063928,1.051369863013699,1.0,1,0,1,0,1,1,0,0,1,1,0,0
189,0.0,27.242161339421617,0.0,0.5490487062404872,0.5256849315068495,1.0,1,0,1,0,1,1,0,1,0,1,0,0
190,0.0,14.26650494672755,0.0,0.1401826484018265,1.051369863013699,1.0,1,0,1,1,0,0,1,1,0,1,0,0
191,0.0,35.04566210045663,0.0,0.47895738203957394,1.051369863013699,1.0,0,0,1,1,0,1,0,1,0,0,1,0
192,0.0,17.61920662100457,0.0,0.467275494672755,1.051369863013699,1.0,0,0,1,0,1,0,1,1,0,0,0,1
193,0.0,11.267180365296808,0.0,0.22195585996955863,1.051369863013699,1.0,1,0,1,1,0,1,0,1,0,0,1,0
194,0.0,12.239697488584476,0.0,0.35045662100456626,1.051369863013699,1.0,1,0,1,1,0,1,0,1,0,1,0,0
195,0.002920471841704719,9.126474505327247,7.5435787671232895,0.4964802130898023,1.051369863013699,1.0,0,0,1,0,1,1,0,1,0,0,1,0
196,0.0,24.336291856925428,10.951769406392696,0.5461282343987824,1.051369863013699,1.0,1,0,1,1,0,1,0,1,0,1,0,0
197,0.0,5.5693398021309,6.90691590563166,0.35045662100456626,1.051369863013699,1.0,1,1,0,1,0,0,1,1,0,0,0,1
198,0.0,9.97633181126332,8.224048706240488,0.33001331811263324,1.051369863013699,1.0,1,1,0,0,1,1,0,1,0,0,1,0
199,0.0,32.125190258751914,0.0,0.24239916286149168,1.051369863013699,1.0,0,0,1,1,0,1,0,0,1,0,0,1
200,0.002920471841704719,7.593226788432268,7.301179604261799,0.26284246575342474,1.051369863013699,1.0,1,0,1,0,1,0,1,1,0,0,1,0
201,0.005840943683409438,14.37748287671233,0.0,0.48479832572298337,1.051369863013699,0.0,1,0,1,1,0,1,0,1,0,0,1,0
202,0.008761415525114157,11.65852359208524,0.0,0.42759259687769974,0.5256849315068495,1.0,0,0,1,0,1,0,1,1,0,0,0,1
